Column2,Column3,Column4,Column5,Column6,Column7,Column8
2018-01-28,2,7,26,29,38,51
2018-01-30,11,14,28,48,54,55
2018-01-31,1,9,25,31,33,45
2018-02-03,1,4,13,20,32,49
2018-02-04,7,26,29,41,45,53
2018-02-06,5,15,31,36,37,42
2018-02-07,2,7,16,17,29,48
2018-02-10,16,27,38,39,42,43
2018-02-11,4,26,43,44,45,50
2018-02-13,15,24,27,30,35,47
2018-02-14,7,14,25,40,41,52
2018-02-17,18,31,36,41,54,55
2018-02-18,15,28,36,46,53,55
2018-02-20,12,22,24,51,52,54
2018-02-21,1,6,18,24,49,51
2018-02-24,19,20,22,30,42,54
2018-02-25,8,18,26,38,46,55
2018-02-27,15,23,38,45,46,55
2018-02-28,3,7,11,20,41,44
2018-03-03,14,27,46,48,49,55
2018-03-04,5,10,12,39,47,48
2018-03-06,8,13,26,29,31,50
2018-03-07,9,12,23,29,32,34
2018-03-10,7,9,34,37,38,46
2018-03-11,10,23,25,37,45,55
2018-03-14,15,19,25,27,54,55
2018-03-17,4,8,13,17,35,47
2018-03-18,4,9,11,22,35,48
2018-03-21,12,22,28,35,41,54
2018-03-24,4,7,19,27,41,49
2018-03-25,4,21,28,37,47,53
2018-03-28,2,4,22,36,40,50
2018-03-31,27,32,34,37,40,44
2018-04-01,19,31,33,43,46,48
2018-04-03,11,12,34,36,49,53
2018-04-04,7,20,21,26,28,36
2018-04-07,10,11,31,36,40,45
2018-04-08,3,17,39,45,52,55
2018-04-11,1,13,17,22,40,42
2018-04-14,7,13,14,20,42,54
2018-04-15,3,5,12,35,38,45
2018-04-18,3,6,19,33,36,50
2018-04-21,5,7,13,21,34,54
2018-04-22,3,14,31,35,44,50
2018-04-25,5,11,15,21,29,52
2018-04-28,3,11,14,15,16,47
2018-04-29,4,5,15,19,28,44
2018-05-01,2,7,18,19,23,54
2018-05-02,3,13,25,35,37,50
2018-05-05,29,30,33,44,49,51
2018-05-06,10,16,22,47,50,53
2018-05-09,14,17,27,29,30,44
2018-05-12,2,5,9,11,26,49
2018-05-13,22,26,47,48,51,55
2018-05-16,2,16,19,21,37,45
2018-05-19,6,36,38,49,51,52
2018-05-20,3,15,19,23,39,45
2018-05-23,18,20,21,31,33,54
2018-05-26,14,17,18,24,43,44
2018-05-27,13,17,22,30,34,46
2018-05-30,5,13,25,36,39,48
2018-06-02,2,6,21,30,31,44
2018-06-03,1,13,14,24,34,35
2018-06-06,3,7,37,41,44,52
2018-06-09,5,22,26,30,39,46
2018-06-10,1,17,18,40,44,47
2018-06-13,4,21,24,27,46,55
2018-06-16,1,31,34,38,47,49
2018-06-17,1,10,22,24,31,47
2018-06-20,5,7,14,39,42,52
2018-06-23,5,12,22,23,29,52
2018-06-24,13,17,18,30,53,54
2018-06-26,1,24,25,40,43,44
2018-06-27,9,10,12,17,29,52
2018-06-30,5,12,16,30,35,50
2018-07-01,1,6,10,18,25,34
2018-07-03,11,21,22,30,31,48
2018-07-04,2,3,15,45,46,50
2018-07-07,19,23,24,25,27,35
2018-07-08,11,18,20,32,43,54
2018-07-11,13,16,17,19,42,48
2018-07-14,6,19,23,39,53,54
2018-07-15,1,12,19,21,22,24
2018-07-18,3,6,14,28,44,45
2018-07-21,8,16,41,44,52,53
2018-07-22,5,14,18,34,43,52
2018-07-25,11,17,26,35,38,47
2018-07-28,28,31,35,41,44,53
2018-07-29,6,12,38,44,49,55
2018-07-31,5,27,33,41,45,47
2018-08-01,2,11,14,39,43,51
2018-08-04,4,24,26,28,47,49
2018-08-05,3,8,9,19,34,44
2018-08-07,5,11,12,15,52,54
2018-08-08,10,30,35,41,49,53
2018-08-11,3,5,17,23,31,53
2018-08-12,7,13,14,18,37,50
2018-08-15,10,23,35,42,43,53
2018-08-18,15,18,31,38,42,53
2018-08-19,15,25,44,48,49,55
2018-08-22,11,13,34,38,39,42
2018-08-25,11,17,26,39,47,50
2018-08-26,7,11,20,24,48,54
2018-08-28,17,23,28,31,47,49
2018-08-29,8,28,31,34,43,54
2018-09-01,38,40,42,45,50,52
2018-09-02,1,3,7,13,31,37
2018-09-04,2,9,20,50,51,54
2018-09-05,3,5,41,49,50,54
2018-09-08,1,10,40,43,47,48
2018-09-09,1,20,34,41,49,50
2018-09-12,20,27,34,35,45,50
2018-09-15,8,17,24,28,30,43
2018-09-16,6,10,24,28,49,54
2018-09-19,20,26,33,39,50,53
2018-09-22,7,16,25,39,44,47
2018-09-23,2,11,14,29,38,54
2018-09-25,3,10,21,26,43,50
2018-09-26,4,5,17,20,49,55
2018-09-29,12,15,27,43,48,55
2018-09-30,1,10,15,16,25,34
2018-10-02,4,16,19,35,37,53
2018-10-03,4,23,32,45,48,53
2018-10-06,6,16,17,28,47,48
2018-10-07,1,6,25,26,39,44
2018-10-10,2,20,43,46,47,54
2018-10-13,11,28,42,47,50,52
2018-10-14,3,20,22,34,35,45
2018-10-17,10,16,20,25,26,30
2018-10-20,6,8,18,19,30,50
2018-10-21,4,22,25,38,45,50
2018-10-24,11,12,18,37,48,54
2018-10-27,7,9,20,32,40,46
2018-10-28,18,30,32,35,37,49
2018-10-30,19,24,27,37,45,55
2018-10-31,7,11,13,15,21,32
2018-11-03,8,12,17,21,37,38
2018-11-04,4,8,14,22,37,49
2018-11-06,10,21,26,38,45,49
2018-11-07,7,24,27,30,37,43
2018-11-10,1,6,10,12,52,54
2018-11-11,1,16,24,30,33,39
2018-11-14,3,5,13,14,22,45
2018-11-17,6,28,31,33,34,44
2018-11-18,4,5,10,27,32,34
2018-11-21,10,25,28,34,47,55
2018-11-24,6,10,12,17,38,55
2018-11-25,2,8,19,22,42,52
2018-11-27,2,17,28,32,49,53
2018-11-28,14,22,25,41,45,52
2018-12-01,1,28,34,46,52,53
2018-12-02,7,8,20,25,30,52
2018-12-04,4,7,28,29,33,42
2018-12-05,10,12,18,35,37,46
2018-12-08,2,7,20,25,50,54
2018-12-09,14,17,21,37,44,55
2018-12-12,21,23,31,39,54,55
2018-12-15,3,9,14,15,34,42
2018-12-16,3,6,9,29,33,37
2018-12-19,1,3,5,15,16,53
2018-12-22,10,18,25,32,34,48
2018-12-23,26,28,32,47,54,55
2018-12-25,20,28,38,46,47,55
2018-12-26,8,9,11,18,26,45
2018-12-29,17,19,21,37,44,48
2018-12-30,6,11,12,33,42,50
2019-01-02,20,22,25,39,50,51
2019-01-05,7,25,44,49,52,55
2019-01-06,11,12,14,15,35,52
2019-01-09,4,10,17,18,35,54
2019-01-12,2,5,19,21,48,49
2019-01-13,2,7,22,43,50,54
2019-01-16,6,9,15,23,28,51
2019-01-19,23,25,43,44,45,49
2019-01-20,7,13,18,21,31,47
2019-01-23,16,24,28,34,38,42
2019-01-26,1,15,19,24,42,44
2019-01-27,15,26,47,48,53,55
2019-01-29,1,11,18,24,25,30
2019-01-30,1,16,21,27,42,54
2019-02-02,3,23,26,32,43,49
2019-02-03,1,8,29,32,33,35
2019-02-05,1,4,5,31,49,52
2019-02-06,2,4,7,12,40,55
2019-02-09,8,18,22,28,40,55
2019-02-10,9,17,20,27,45,46
2019-02-13,4,20,34,40,45,48
2019-02-16,6,24,25,28,31,50
2019-02-17,23,26,35,39,51,53
2019-02-19,6,15,17,29,43,45
2019-02-20,7,11,26,36,39,55
2019-02-23,7,16,33,35,45,48
2019-02-24,5,7,11,28,31,48
2019-02-27,13,14,19,27,40,52
2019-03-02,2,10,12,37,45,47
2019-03-03,8,20,39,44,46,51
2019-03-06,10,13,25,29,41,51
2019-03-09,1,4,6,7,48,55
2019-03-10,15,23,27,29,31,46
2019-03-13,6,14,20,35,38,52
2019-03-16,26,30,50,52,54,55
2019-03-17,2,13,28,46,48,51
2019-03-20,4,9,16,38,43,49
2019-03-23,1,24,30,36,40,52
2019-03-24,4,14,15,32,41,44
2019-03-27,4,9,22,23,25,35
2019-03-30,21,28,36,43,52,55
2019-03-31,11,13,30,34,36,41
2019-04-02,5,18,43,44,52,54
2019-04-03,2,9,31,32,33,34
2019-04-06,4,8,17,18,31,39
2019-04-07,11,15,16,26,36,37
2019-04-10,6,13,29,39,44,55
2019-04-13,11,18,21,45,46,47
2019-04-14,17,22,26,37,46,54
2019-04-17,6,8,38,45,49,52
2019-04-20,15,16,23,27,42,43
2019-04-21,19,21,22,23,43,45
2019-04-24,4,21,23,25,43,51
2019-04-27,6,9,13,40,42,54
2019-04-28,4,9,17,28,39,43
2019-05-01,10,17,27,43,45,52
2019-05-04,19,22,37,39,43,55
2019-05-05,4,11,36,39,45,51
2019-05-08,13,17,19,29,37,54
2019-05-11,28,29,36,37,40,51
2019-05-12,10,12,36,39,51,53
2019-05-15,12,23,27,29,37,52
2019-05-18,3,6,29,33,53,55
2019-05-19,2,5,11,30,45,54
2019-05-22,15,18,25,30,50,53
2019-05-25,1,5,22,29,34,54
2019-05-26,11,14,21,40,50,53
2019-05-29,17,18,27,35,42,52
2019-06-01,8,12,20,28,32,53
2019-06-02,10,13,16,22,23,44
2019-06-05,11,18,30,39,45,46
2019-06-08,2,14,16,36,43,50
2019-06-09,9,16,21,25,33,44
2019-06-12,7,11,24,35,41,42
2019-06-15,7,9,34,38,46,49
2019-06-16,2,6,11,23,37,38
2019-06-18,6,23,31,33,42,47
2019-06-19,1,11,21,25,51,54
2019-06-22,6,7,12,13,34,51
2019-06-23,11,12,15,20,30,39
2019-06-26,7,9,10,12,39,42
2019-06-29,8,13,34,43,45,55
2019-06-30,12,14,21,36,43,48
2019-07-03,12,26,35,39,45,46
2019-07-06,9,16,20,24,50,51
2019-07-07,8,34,37,50,53,54
2019-07-10,1,5,23,26,37,44
2019-07-13,21,33,39,44,50,52
2019-07-14,7,18,23,35,53,54
2019-07-17,28,36,38,42,49,55
2019-07-20,1,13,15,32,39,45
2019-07-21,5,23,40,43,45,49
2019-07-24,8,10,44,45,46,55
2019-07-27,8,15,24,35,38,51
2019-07-28,7,14,32,37,40,41
2019-07-30,5,9,24,42,45,48
2019-07-31,6,12,26,39,48,55
2019-08-03,3,8,22,50,52,53
2019-08-04,1,8,25,39,49,51
2019-08-07,4,29,32,44,45,52
2019-08-10,3,5,9,36,44,55
2019-08-11,23,27,31,41,47,50
2019-08-14,15,25,34,40,44,47
2019-08-17,12,27,28,41,53,55
2019-08-18,8,16,26,27,42,49
2019-08-20,23,34,41,43,51,54
2019-08-21,15,23,25,37,50,54
2019-08-24,4,23,34,39,45,49
2019-08-25,3,9,28,34,40,45
2019-08-28,5,22,26,36,45,53
2019-08-31,1,3,4,16,48,54
2019-09-01,13,17,23,29,41,46
2019-09-04,20,36,38,47,48,53
2019-09-07,4,5,12,19,24,43
2019-09-08,5,7,10,20,49,52
2019-09-10,9,13,18,21,26,42
2019-09-11,12,23,31,34,44,53
2019-09-14,15,16,17,20,25,44
2019-09-15,17,21,22,36,46,47
2019-09-18,4,19,36,38,40,47
2019-09-21,5,7,10,21,22,23
2019-09-22,15,29,36,37,47,48
2019-09-25,2,9,11,18,25,30
2019-09-28,4,13,14,15,40,45
2019-09-29,3,11,27,38,45,51
2019-10-01,5,14,17,21,27,39
2019-10-02,1,7,8,30,41,49
2019-10-05,23,35,36,41,44,53
2019-10-06,2,6,17,29,30,46
2019-10-09,4,19,26,39,45,49
2019-10-12,1,21,40,41,43,55
2019-10-13,2,16,29,40,42,52
2019-10-16,14,23,24,31,37,51
2019-10-19,3,21,22,23,31,37
2019-10-20,26,27,31,37,46,51
2019-10-23,6,23,33,36,37,52
2019-10-26,11,19,22,28,31,42
2019-10-27,6,18,19,29,37,54
2019-10-30,1,3,17,25,46,47
2019-11-02,1,4,8,13,15,53
2019-11-03,4,16,23,26,38,54
2019-11-05,5,12,18,28,33,46
2019-11-06,12,16,17,18,42,45
2019-11-09,22,34,38,40,48,54
2019-11-10,11,13,18,36,43,55
2019-11-13,26,36,38,41,43,48
2019-11-16,16,21,32,45,48,54
2019-11-17,5,7,25,32,33,46
2019-11-20,7,13,16,21,26,30
2019-11-23,7,14,16,28,35,52
2019-11-24,2,14,18,37,41,51
2019-11-27,6,12,13,14,20,37
2019-11-30,6,25,38,41,43,50
2019-12-01,22,31,33,39,42,53
2019-12-03,7,15,19,27,37,53
2019-12-04,16,22,24,27,31,45
2019-12-07,1,4,9,11,33,34
2019-12-08,12,32,38,39,44,50
2019-12-11,2,3,5,21,46,50
2019-12-14,13,22,25,36,47,52
2019-12-15,2,16,20,39,40,53
2019-12-18,3,31,38,50,51,54
2019-12-21,19,24,26,33,43,47
2019-12-22,26,27,34,40,48,50
2019-12-25,1,2,14,25,30,44
2019-12-28,6,17,22,40,51,53
2019-12-29,15,20,25,31,42,55
2020-01-01,1,3,6,9,15,43
2020-01-04,3,4,25,30,32,42
2020-01-05,5,18,28,34,38,44
2020-01-08,17,18,30,32,37,51
2020-01-11,10,11,16,25,47,49
2020-01-12,5,6,9,16,29,44
2020-01-15,7,15,19,28,47,55
2020-01-18,4,20,24,26,27,37
2020-01-19,12,20,43,47,50,52
2020-01-21,5,9,18,27,40,55
2020-01-22,6,18,21,36,43,52
2020-01-25,6,8,18,20,34,38
2020-01-26,17,20,24,34,49,50
2020-01-28,10,11,15,43,47,53
2020-01-29,2,14,27,29,45,55
2020-02-01,1,9,13,16,24,54
2020-02-02,11,16,18,25,39,54
2020-02-04,5,10,14,27,41,47
2020-02-05,9,12,19,22,28,45
2020-02-08,1,6,30,36,42,45
2020-02-09,1,18,22,23,28,53
2020-02-12,1,3,11,36,39,44
